timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785358304340,442,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,441,0,0
1785358304797,259,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,259,0,0
1785358304863,422,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,422,0,0
1785358304830,534,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,534,0,0
1785358304943,769,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,769,0,0
1785358305487,435,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,434,0,0
1785358305504,417,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,417,0,0
1785358305216,818,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,818,0,0
1785358305729,704,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,704,0,0
1785358306481,272,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,272,0,0
1785358306785,476,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,476,0,0
1785358307059,340,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,340,0,0
1785358307287,297,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,296,0,0
1785358307366,472,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,472,0,0
1785358307727,416,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,416,0,0
1785358307933,419,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,419,0,0
1785358308046,422,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,422,0,0
1785358307933,583,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,583,0,0
1785358308436,400,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,400,0,0
1785358308755,368,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,368,0,0
1785358309275,419,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,419,0,0
1785358309403,532,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,532,0,0
1785358309598,433,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,2537,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,433,0,0
1785358309854,682,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,681,0,0
1785358310471,513,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,402,0,0
1785358310368,650,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,649,0,0
1785358310158,908,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,459,0,0
1785358310519,562,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,562,0,0
1785358310840,464,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,401,0,0
1785358311130,509,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,509,0,0
1785358311702,446,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,382,0,0
1785358311940,606,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,606,0,0
1785358312036,510,POST /api/auth/login,201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,1833,561,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/login,510,0,0
1785358312546,416,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,336,0,0
1785358313025,512,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,512,0,0
1785358313089,734,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,25553,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,703,0,0
1785358312993,972,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,972,0,0
1785358313320,882,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,882,0,0
1785358313072,1221,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,1220,0,0
1785358313648,706,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,706,0,0
1785358314552,415,GET /api/auth/me,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,2398,466,10,10,https://finsense-backend-ypwx.onrender.com/api/auth/me,415,0,0
1785358314552,703,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,25956,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,495,0,0
1785358314153,1126,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,1126,0,0
1785358314967,956,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,956,0,0
1785358315550,454,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,25989,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,341,0,0
1785358315971,650,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,649,0,0
1785358316301,400,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,400,0,0
1785358315825,892,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,892,0,0
1785358316213,584,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,584,0,0
1785358316357,457,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,26050,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,408,0,0
1785358316975,496,GET /api/transactions,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,26050,471,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,406,0,0
1785358317282,641,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,641,0,0
1785358317266,917,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,917,0,0
1785358317939,441,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,441,0,0
1785358318630,309,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,309,0,0
1785358318711,293,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,293,0,0
1785358318020,1032,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,1032,0,0
1785358318808,277,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,277,0,0
1785358318727,472,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,471,0,0
1785358318826,893,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,1713,619,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,893,0,0
1785358319928,307,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,307,0,0
1785358319484,915,POST /api/transactions (crear gasto),201,Created,Carga - Flujo completo de usuario (10 usuarios) 1-10,text,true,,1714,620,10,10,https://finsense-backend-ypwx.onrender.com/api/transactions,915,0,0
1785358320187,414,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-7,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,414,0,0
1785358320382,284,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-5,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,284,0,0
1785358320941,341,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-2,text,true,,2539,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,341,0,0
1785358321201,261,GET /api/goals,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-6,text,true,,2022,464,10,10,https://finsense-backend-ypwx.onrender.com/api/goals,261,0,0
1785358321006,490,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-1,text,true,,2539,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,489,0,0
1785358321055,440,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-8,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,440,0,0
1785358321088,479,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-3,text,true,,2539,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,479,0,0
1785358321721,404,GET /api/budgets,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-9,text,true,,1363,466,10,10,https://finsense-backend-ypwx.onrender.com/api/budgets,404,0,0
1785358322238,467,GET /api/analytics/summary,200,OK,Carga - Flujo completo de usuario (10 usuarios) 1-4,text,true,,2539,476,10,10,https://finsense-backend-ypwx.onrender.com/api/analytics/summary,467,0,0
